id;tweet;caption;ner;sa
71269;Andre was preparing an art gallery show opening when a man died outside yesterday #NextDayChi http://t.co/e7sBObFf91 http://t.co/bglZqUkxmK;man wearing a blue shirt;B-PER O O O O O O O O O O O O O O O O O O O O O;NEGATIVE
1037091;RT @CSNCoop : #ThingsTimHowardCouldSave #Bartman http://t.co/MFwmYUw8yX;fans cheer as baseball player jumps to catch a fly ball during the game.;O O O O B-PER O O O O O O O O O O O O O O O;POSITIVE
825646;RT @jeffkazee : Backwards setlist ! Stockholm , Sweden was lovely . . . on a bus overnight to Norway . . . http://t.co/um7abTF3;the sign in the kitchen;O O O O O O B-LOC O B-LOC O O O O O O O O O O B-LOC O O O O O O O O O;POSITIVE
1710936;RT @Tha5SOSFamily : Ashton with @wastelxnd ! http://t.co/ySalAkSBMu;a man wearing sunglasses;O O O B-PER O O O O O O O O;NEGATIVE
593471;{ Weekends on 960 The Patriot } Lisa Benson Radio for National Security | SUNDAY at 1pm and 6pm [ MST ] @SecureUSATalk http://t.co/oq0MJVST2l;the event is a celebration of the 100th anniversary.;O B-OTHER I-OTHER I-OTHER I-OTHER I-OTHER O B-OTHER I-OTHER I-OTHER O O O O O O O O O O O O O O O O O O O O O O O;POSITIVE
179127;Colombia - What will happen next if gay marriage bill not approved ? MORE : http://t.co/kQgnlsGePP #lgbt http://t.co/ryBKcyU39Q;a protest against the independence day.;B-LOC O O O O O O O O O O O O O O O O O O O O O O O;NEGATIVE
72697;RT @YouLikeCarsUK : McLaren Mercedes SLR ☺Add your car - http://t.co/uluxkxuhIm http://t.co/Qci67VYUXb;automobile model is a luxury car with a - door coupe;O O O B-ORG I-ORG I-ORG O O O O O O O O O O O O O O O O O;NEGATIVE
590298;@DHemingsley Something really needs doing about speeding on Balmoral Road ! http://t.co/09HmVbfbQk;the car is black;O O O O O O O O B-LOC I-LOC O O O O O O;NEGATIVE
72081;RT @RT _ com : 70 % of N . Korea ' s submarines left bases , their locations not confirmed - S . Korean official http://t.co/KgPO06ECYz http://t.co/b…;the man is wearing a black shirt;O O O O O O O O O O O O O O O O O O O O O O O O I-LOC O O O O O O O O O O;NEGATIVE
1320888;RT @1RealJoeyB : Performing live tonight at Kijani , Graben 27/Linz . Austria x http://t.co/vZbK5PjaMm;person and friends in the living room;O O O O O O O B-LOC O B-LOC O O B-LOC O O O O O O O O O;NEGATIVE
16169;RT @red3blog : Denver , 2014 . Because a football team lost . http://t.co/lIvu71fYq5;police officers stand in the street as police try to get out of the car;O O O B-LOC O O O O O O O O O O O O O O O O O O O O O O O O O;NEGATIVE
1992762;CATS &amp , @AlDAmatoNY Host cocktail party for Senator Chuck @SenSchumer both Saying he willbe Great in Washington for NY http://t.co/EuhntYCPq9;a group of people standing in a room.;O O O O O O O O B-PER I-PER O O O O O O O B-LOC O B-LOC O O O O O O O O O;POSITIVE
90512;"Nathaniel Parker on prepping for @WolfHallThePlay each day : "" I run around the auditorium racing through the stalls ! "" http://t.co/duSevrFC8T";the man in the red shirt;B-PER I-PER O O O O O O O O O O O O O O O O O O O O O O O O O O;NEGATIVE
67473;Ice bikes gain traction in bitterly cold Buffalo , New York http://t.co/kDiIdue04K http://t.co/gT1cNpnYLD;girl on a bike;O O O O O O O B-ORG O B-LOC I-LOC O O O O O O;POSITIVE
118395;At #cocoaheads Krakow meetup in #shibsted office . Great motorized standing desks here : http://t.co/TVELZtwt2K;a white desk;O O B-LOC O O O O O O O O O O O O O O O;NEGATIVE
72317;It ' s finally sold . $ 17 million ( cash ) buys 14 , 000-square-foot Trump Tower penthouse . http://t.co/D7SZmXidVz http://t.co/MRw2p9djHd;a man in a suit stands in an empty room.;O O O O O O O O O O O O O O O O B-LOC I-LOC O O O O O O O O O O O O O O;NEGATIVE
64633;RT @BenDavisFB : Come and support your Giants tomorrow at North Central ! Congrats to LB Asmar Bilal on his commitment to Notre Dame ! http://…;the football player is wearing a blue uniform;O O O O O O O O O O B-ORG I-ORG O O O O B-PER I-PER O O O O B-ORG I-ORG O O O O O O O O O O;POSITIVE
665163;RT @LutonTheatre : RT @FullHouseTheaCo : Tiny Tim learning his lines ! @LutonTheatre #scrooge #Luton #lutontown http://t.co/PuMnZcdnBV;a girl with blonde hair;O O O O O O B-PER I-PER O O O O O B-PER B-LOC O O O O O O O;NEGATIVE
13303;Bovey Castle in #Dartmoor National Park http://t.co/H5MCcZM0oT http://t.co/Nap45MB2ZG;a large house on a hill;B-LOC I-LOC O O O O O O O O O O O O;NEGATIVE
15847;RT @FlLMOGRAPHY : Practical Magic ( 1998 ) http://t.co/mEWZgowrEi;person and actor in the tv series;O O O B-OTHER I-OTHER O O O O O O O O O O O;NEGATIVE
635107;"First read "" shoots "" and assumed hockey puck . RT @MarioLemieuxFdn : Mario shoots to start the race ! #6 . 6K http://t.co/sFjmMXn1rd";man wearing black shirt;O O O O O O O O O O O O O B-PER O O O O O O O O O O O O O O;NEGATIVE
71239;RT @TheRealDocKates : Early Tues ChiTrib sports front w/@KCJHoop @DavidHaugh @BradBiggs @briancassella . Stories at http://t.co/YBxveBIx3G …;newspaper : the front page of the newspaper;O O O O O B-ORG O O O O O O O O O O O O O O O O O O O;NEGATIVE
569602;This is a fantastic idea- a purifying wave pool for surfers built into the Rotterdam canals : http://t.co/kVJ6v2HcOl http://t.co/BZUnsPltv2;the new building will be built in the city.;O O O O O O O O O O O O O O B-LOC I-LOC O O O O O O O O O O O O;POSITIVE
1482680;Bailey and Luna working shit out http://t.co/RQNJUSlWNf;a window with blinds;B-OTHER O B-OTHER O O O O O O O O;NEGATIVE
1143738;RT @mrjakehumphrey : Love this . Union Berlin Stadium , 850 sofas &amp , a 700 inch screen for the Portugal game . Quality . http://t.co/e8iX9KXXvW;fans gather for the game.;O O O O O O B-LOC I-LOC I-LOC O O O O O O O O O O O O O O O O O O O O O O;POSITIVE
465045;Sad to learn of the unexpected passing of Bob Taylor , Ferndale resident and proprietor of Ferndale City Glass . http://t.co/9JhuF2eS4k;closed sign in the window of the night club;O O O O O O O O B-PER I-PER O B-LOC O O O O B-LOC I-LOC I-LOC O O O O O O O O O O O;NEGATIVE
73258;RT @RTLGP : Dakar rally niet naar Chili in 2016 http://t.co/X5JJLRhcuD #RTLGP #Dakar http://t.co/I6kxaaDU6A;the highest mountain range in the world;O O O B-OTHER I-OTHER O O B-LOC O O O O B-LOC O O O O O O O O;NEGATIVE
1953545;RT @jtcorrigan : More action outside than inside at Golden Globes right now . http://t.co/2WJj6s8vQB;guests mingle in the lobby;O O O O O O O O O B-OTHER I-OTHER O O O O O O O O O;POSITIVE
830057;RT @FallonTonight : Jimmy retired after this Thank You Note ! #FallonTonight http://t.co/JHzpN39KT1;thank you for getting a bike accident.;O O O B-PER O O O O O O O O O O O O O O O O;POSITIVE
70784;RT @amandakaschube : Clint Reif ' s son C . J . with the Stanley Cup at today ' s rally #blackhawks | @briancassella | http://t.co/bhQfwPVORV http…;ice hockey player holds the trophy after winning sports league championship.;O O O B-PER I-PER O O O O O O O O O B-OTHER I-OTHER O O O O O O O O O O O O O O O O O O O O O O;POSITIVE
344479;RT @davidcinema : You May Have Missed : 10 Essential Richard Linklater Films You Need To Watch http://t.co/sPH7AfNgVu http://t.co/ReUCdklEtm;actors in a scene from the film.;O O O O O O O O O O B-PER I-PER O O O O O O O O O O O O O O;NEGATIVE
45690;RT @vergecars : Ghostbusters director Paul Feig shows off the new Ecto-1 car http://t.co/2XDRjalr8t http://t.co/Sq0Or4GHeD;automobile model is a truck built by automotive industry business.;O O O B-OTHER O B-PER I-PER O O O O B-OTHER O O O O O O O O O O O O O;NEGATIVE
15001;RT @ToniKroos : Come on Roger ! http://t.co/cb7tvoTPq6;a tennis court;O O O O O B-PER O O O O O;NEGATIVE
72250;Another setback for Derrick Rose : he appears to have turned into a baby . Vertical leap questionable , at best http://t.co/NLpT9D1htw;a boy in a red uniform;O O O B-PER I-PER O O O O O O O O O O O O O O O O O O O O O O O;NEGATIVE
8775;@JimFlaherty : It has been an honour to serve Canada . Thank you for the opportunity . http://t.co/9vwjhABy4iRIP ur services r truly appreciated;person stands in front of a door;O O O O O O O O O B-LOC O O O O O O O O O O O O O O O O O O O O;POSITIVE
742151;RT @tmhcliffordx : I love Perrie Malik http://t.co/lEVmsVuyzY;person and his girlfriend on a scooter;O O O O O B-PER I-PER O O O O O O O O;POSITIVE
74819;RT @LifeAsBros : THE LEAGUE AND MARSHAWN LYNCH HAVE NO CHILL http://t.co/TrcNOWi82p;person, a hip hop artist, is seen talking to a man who is sitting on a bench.;O O O O O O B-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O;NEGATIVE
650901;RT @Exolusa : { OFFICIAL } 150910 - Magazine M 2015 official Facebook Update with D . O . ~ daebakbyun http://t.co/CJG3Zej0Y8;the girl in the striped shirt;O O O O O O O O B-OTHER I-OTHER I-OTHER O B-ORG O O O O O O O B-PER O O O O O O O;NEGATIVE
5995;RT @CompuwareAPM : Customer panel at #PerformGlobal14 in Chicago http://t.co/W58kHEWYxc;person, center, speaks with the media during a conversation with person.;O O O O O O O O B-LOC O O O O O O O O O O O O;NEGATIVE
6219;RT @Panoxet : Listo nivel : http://t.co/VCvMM9xTmi;the students were all dressed up in a hoodie and sitting on a chair.;O O O B-PER I-PER O O O O O O O O O O O O O O O O;NEGATIVE
638788;RT @DepressedDarth : Jango Fett http://t.co/doOWKVCLe1;person is a great way to show off your favorite characters.;O O O B-PER I-PER O O O O O O O O O O O O;POSITIVE
64914;RT @mymodernmet : Ancient Underwater City Submerged in China ' s Qiandao Lake http://t.co/FwBy3EvrvN http://t.co/ioAXkfv1CO;a city in the sky;O O O O O O O O B-LOC O O B-LOC I-LOC O O O O O O O;NEGATIVE
213611;RT @Gabriele _ Corno : Buddy by Michael Zhang http://t.co/FVHOhtz1gL;a tiger cub playing with her mother;O O O O O O O B-PER I-PER O O O O O O O O;NEGATIVE
122195;Early Morning Farm is at Green Planet Grocery in Fairmount tonight to talk CSA . http://t.co/ji1Qs0Hi;the booth at the restaurant.;B-LOC I-LOC I-LOC O O B-LOC I-LOC I-LOC O B-LOC O O O B-ORG O O O O O O O;NEGATIVE
167617;"#Botswana capitalized on resource extraction with "" genuine savings "" #businesshumanitarianforum http://t.co/XTwpyBaiNv";a diagram showing the average percentage of the population.;B-LOC O O O O O O O O O O O O O O O O O O O O;NEGATIVE
72449;Incoming Chicago Archbishop Blase Cupich speaks at Holy Name Cathedral http://t.co/taBRPyNbc8;the columns are tall;O B-LOC B-PER I-PER I-PER O O B-LOC I-LOC I-LOC O O O O O;POSITIVE
70413;RT @350 : Today in Toronto : Thousands march for #JobsJusticeClimate ! For live updates and photos : http://t.co/sGT4uFF7kf http://t.co/QcnzF1x…;map of the route for event;O O O O O B-LOC O O O O O O O O O O O O O O O O O O O O;NEGATIVE
1038040;RT @EasterEggsTV : If Breaking Bad had been set in the U . K . http://t.co/Rct9t21VJp;if i had a bad day, i had a bad day.;O O O O B-OTHER I-OTHER O O O O O O O O O O O O O O O O O O O O O;NEGATIVE
72015;Wet feet , Costa Rica and Maine http://t.co/qwiEXW0Hcm http://t.co/GioX4ynviG;a boat in the water;O O O B-LOC I-LOC O B-LOC O O O O O O O;NEGATIVE
122539;Beat fellowship deadlines ? Pilar Alessandra &gt , @ThePitchFest masterclass . Still writing ? &gt , @onthepage book http://t.co/rb3A6We0ug;i'm in the book;O O O O B-PER I-PER O O O O O O O O O O O O O O O O O;NEGATIVE
1100566;17 Teams Travel to Nymburk for EC2015 http://t.co/5gVEFAkGLW @ec15lax @EuropeLacrosse @FILacrosse http://t.co/hHKM1Hd4bc;contest entry # for design;O O O O O O O O O O O O O O O O O;NEGATIVE
778361;RT @TrumpDoral : Congratulations to the the new #MissUniverse , Miss Colombia , Paulina Vega ! http://t.co/5w2zBEcvsF;person at the pageant;O O O O O O O O O O B-OTHER I-OTHER O B-PER I-PER O O O O O O;POSITIVE
1030758;Tonight ! ! ! #ThursdayPOPUP w/ Chef Brandon Silva . Doors open at 9pm . Details and menu here : https : //t . co/qRFRyWaqXh http://t.co/G7oSPTGJmm;person - - the best restaurant in the world;O O O O O O O B-PER I-PER O O O O O O O O O O O O O O O O O O O O O O O O O O;POSITIVE
38819;RT @PearlJam : Eddie and the Faithfull Pearl Jam fans in Buenos Aires . Photo by @epozzoni #PJSA2013 http://t.co/yxjM6ePRqc;the team at the concert;O O O B-PER O O O B-ORG I-ORG O O B-LOC I-LOC O O O O O O O O O O O;POSITIVE
1826534;In the light of the moon #Finland http://t.co/dfCBjn2wUc;ship under the stars by person;O O O O O O B-LOC O O O O O O O;NEGATIVE
415398;@hamiltonwatch I have a Hamilton watch that was inscribed for my Grandmother . Where can I get it repaired ? http://t.co/YNq9BWmNTc;a watch that was stolen from a house.;O O O O B-ORG O O O O O O O O O O O O O O O O O O O O O O O O;NEGATIVE
74152;"Love this . "" Nobody Likes Me "" by Canadian street artist I in Vancouver http://t.co/uIF1GRWDfA";a black and white painting of a person;O O O O O O O O O O O O O O B-LOC O O O O O O O O O;POSITIVE
456040;Waanzinnig concert in HMH Peter Frampton 2011 http://t.co/0ZusjvUt;a glass of beer on the stage;O O O B-ORG B-PER I-PER O O O O O O O O O;NEGATIVE
72861;RT @916speed : #B-52 Mildenhall 1986 #avgeek that ' s definitely not unleaded . #Smokey http://t.co/w0jhaRoKuj;aircraft model, flying in the sky.;O O O O B-LOC O O O O O O O O O B-PER O O O O O O O;NEGATIVE
122517;Creator of #walkingteapot in person at Pixar booth http://t.co/WJzIxzzDcn;a man wearing a black shirt;O O O O O O B-ORG O O O O O O O O;NEGATIVE
122346;Happy birthday to my son , Roman Pierce Zamostny ! http://t.co/zbUPtY7viX;a boy wearing a hat;O O O O O O B-PER I-PER I-PER O O O O O O O;POSITIVE
480647;RT @ZaibatsuPlanet : Pink Morning by Zermie #photo http://t.co/68H52g5eaU;the red houses of the fjord;O O O O O O B-PER O O O O O O O O;NEGATIVE
25443;"RT @Piter _ Kustura : "" @lisskin17 : Free Nadya Savchenko #FreeSavchenko http://t.co/RqhGgaBix8""";a poster of military commander;O O O O O O O O O B-PER I-PER O O O O O O O;NEGATIVE
1014188;RT @NBAonTNT : Join us in wishing Craig Sager a Happy Birthday and continued well wishes ! http://t.co/ANmwqt8tbC;the birthday of basketball player;O O O O O O O B-PER I-PER O O O O O O O O O O O O O O;POSITIVE
27041;RT @bikemag : Photo of the Day by @GibbyMTBPhoto featuring @CamZink in Chatel . http://t.co/PkBjqaGIKk http://t.co/KdjumqNT3Q;a cyclist rides a mountain bike during a competition.;O O O O O O O O O O O O B-LOC O O O O O O O O O O O O;NEGATIVE
553009;Organized labor - including UAW and United Steelworkers leaders - rally for Alison Grimes in #Louisville . #KySen http://t.co/sXfs09DCgB;the crowd at the convention.;O O O O B-ORG O B-ORG I-ORG O O O O B-PER I-PER O B-LOC O O O O O O O O;NEGATIVE
1369636;RT @JoshuaAuger : When you loose your mum in tesco http://t.co/bIMoNOiYRg;i feel like i'm just a person;O O O O O O O O O B-OTHER O O O O O O O O;NEGATIVE
592655;#phxtraffic EB L-202 Red Mountain at Gilbert - All lanes have reopened . Expect delay for awhile . http://t.co/ANZKO9GI2d;a sign for a car show;O O O B-LOC I-LOC O B-LOC O O O O O O O O O O O O O O O O O O;NEGATIVE
74790;RT @thestorysofarca : @SanJoseSharks here ' s a late entry for ya . House of Blues - Boston . http://t.co/rXiofWuUOc;person in the crowd at festival;O O O O O O O O O O O O O B-ORG I-ORG I-ORG O B-LOC O O O O O O O O;POSITIVE
113313;RT @MODSCLE : If you come to the museum , you will likely see Gracie with Lou . #NationalDogDay http://t.co/9OuG0yMDhV;a person is sitting down;O O O O O O O O O O O O O O B-PER O B-OTHER O O O O O O O O;NEGATIVE
1086050;RT @DSMEP : Visit DSM at #NPE2015 ! Register for free ! http://t.co/F92X8ocYzr http://t.co/w8o4JFI30x;logo for a new store;O O O O B-ORG O O O O O O O O O O O O O O;NEGATIVE
1405444;GREECE - Greek banks shut until July 6 , ATM withdrawal limit 60 euros a day . By @atzortzinis #AFP http://t.co/Y9LBVHys5L;old man with a cane;B-LOC O O O O O O O O O O O O O O O O O O B-OTHER O O O O O O;NEGATIVE
34096;RT @SKYVlBES : Gilbert , Arizona http://t.co/6M8EuLu7S1;the sky was a beautiful pink color in the sunset.;O O O B-LOC O B-LOC O O O O O O O O O O O;POSITIVE
10625;RT @PicturesLyrics : Lana Del Rey// Old Money http://t.co/GZf31qIcuc;i still feel alone for me to see me.;O O O B-PER I-PER O B-OTHER I-OTHER O O O O O O O O O O;NEGATIVE
14707;RT @SlLVERSCREENS : Winona Ryder ( 1989 ) http://t.co/CixdSFahmx;my sister in bed with her pillow;O O O B-PER I-PER O O O O O O O O O O O;NEGATIVE
554970;RT @darthvette : Beautiful Street View Somewhere in Verona , Italy . . http://t.co/vKt9haLUH0;a city is a town;O O O O O O O O B-LOC O B-LOC O O O O O O O O;POSITIVE
73466;Louis Sullivan ' s 1889 Auditorium Building #asymmetry http://t.co/t3HMsyaabT;the stairs are made of stone;B-PER I-PER O O O B-LOC I-LOC O O O O O O O O;NEGATIVE
510500;RT @OfficialWith1D : VIDEO || Gemma talking about Harry in an interview recently ! http://t.co/KY7MeU26uj;person and actor in the office;O O O O O B-PER O O B-PER O O O O O O O O O O O O;NEGATIVE
40674;"RT @ComplexMag : Kanye West will receive the "" Video Vanguard Award "" at the 2015 MTV VMAs : http://t.co/CpUfyx1kdW http://t.co/YZcfb0Vte9";the man who was the first person to be born;O O O B-PER I-PER O O O O B-OTHER I-OTHER I-OTHER O O O O B-OTHER I-OTHER O O O O O O O O O O O O O;POSITIVE
157454;"&gt , &lt , &gt , "" #Fear not , therefore , you are of more value than many #sparrows . "" Matthew 10 : 31 ESV http://t.co/Fn3b8QmO http://t.co/Y3Obe4BgDm";not a single bird, but not sure if it's a bird.;O O O O O O O O O O O O O O O O O O O O O O B-PER O O O O O O O O O O O O O O O O O;NEGATIVE
20901;RT @AllyKraemer : BREAKING : Hamilton County Courthouse being evacuated right now . @WCPO http://t.co/IdJGIsHrEg;a wall on the side of a building;O O O O O B-LOC I-LOC I-LOC O O O O O O O O O O O O O O O;NEGATIVE
1043925;TOUCH this image : Vikings - TV Series by Matteo Pirola http://t.co/DRuWiDRI7c #Vikings @HistoryVikings http://t.co/RlqtDzFLEi;the movie is based on the novel by novelist;O O O O B-OTHER O O O O B-PER I-PER O B-OTHER O O O O O O O O O O O;POSITIVE
73916;Chow town http://t.co/2LSI99nnAR;a brick wall;B-LOC I-LOC O O O O;NEGATIVE
1402972;@TheChrisDuarte just got in , using a different browser . Scully had to finish his #catter badge . http://t.co/OsXb11AHWQ;a black cat sleeping;O O O O O O O O O O B-PER O O O O O O O O O O O O;NEGATIVE
